Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
199,Entry short,2024-07-16 09:35,G_S,20679.5,4,165436,209.04,0.13,211.52,0.13,-14.48,-0.01,-1618.28,-3.24,1
200,Exit long,2024-07-18 09:40,G_LX,20087.75,4,160856,-158.96,-0.10,19.52,0.01,-156.48,-0.10,-1777.24,-3.55,1
200,Entry long,2024-07-18 09:35,G_L,20107,4,160856,-158.96,-0.10,19.52,0.01,-156.48,-0.10,-1777.24,-3.55,1
201,Exit short,2024-07-30 09:40,G_SX,19301.5,5,192860,-161.2,-0.08,21.9,0.01,-158.1,-0.08,-1938.44,-3.88,1
201,Entry short,2024-07-30 09:35,G_S,19286,5,192860,-161.2,-0.08,21.9,0.01,-158.1,-0.08,-1938.44,-3.88,1
202,Exit short,2024-08-19 09:40,G_SX,19592,4,156604,-136.96,-0.09,7.52,0.00,-134.48,-0.09,-2075.4,-4.15,1
202,Entry short,2024-08-19 09:35,G_S,19575.5,4,156604,-136.96,-0.09,7.52,0.00,-134.48,-0.09,-2075.4,-4.15,1
203,Exit short,2024-08-20 09:40,G_SX,19864.75,5,198500,-153.7,-0.08,21.9,0.01,-150.6,-0.08,-2229.1,-4.46,1
203,Entry short,2024-08-20 09:35,G_S,19850,5,198500,-153.7,-0.08,21.9,0.01,-150.6,-0.08,-2229.1,-4.46,1
204,Exit long,2024-08-21 09:40,G_LX,19833.25,5,198482.5,-156.2,-0.08,119.4,0.06,-153.1,-0.08,-2385.3,-4.77,1
204,Entry long,2024-08-21 09:35,G_L,19848.25,5,198482.5,-156.2,-0.08,119.4,0.06,-153.1,-0.08,-2385.3,-4.77,1
205,Exit short,2024-08-22 09:40,G_SX,20002,4,159864,-156.96,-0.10,47.52,0.03,-154.48,-0.10,-2542.26,-5.08,1
205,Entry short,2024-08-22 09:35,G_S,19983,4,159864,-156.96,-0.10,47.52,0.03,-154.48,-0.10,-2542.26,-5.08,1
206,Exit long,2024-08-23 09:40,G_LX,19718.25,4,157876,-134.96,-0.09,67.52,0.04,-132.48,-0.08,-2677.22,-5.35,1
206,Entry long,2024-08-23 09:35,G_L,19734.5,4,157876,-134.96,-0.09,67.52,0.04,-132.48,-0.08,-2677.22,-5.35,1
207,Exit short,2024-08-26 09:40,G_SX,19755.75,4,158260,209.04,0.13,211.52,0.13,-30.48,-0.02,-2468.18,-4.94,1
207,Entry short,2024-08-26 09:35,G_S,19782.5,4,158260,209.04,0.13,211.52,0.13,-30.48,-0.02,-2468.18,-4.94,1
208,Exit short,2024-08-28 09:40,G_SX,19604.5,4,156690,-150.96,-0.10,15.52,0.01,-148.48,-0.09,-2619.14,-5.24,1
208,Entry short,2024-08-28 09:35,G_S,19586.25,4,156690,-150.96,-0.10,15.52,0.01,-148.48,-0.09,-2619.14,-5.24,1
209,Exit short,2024-09-02 09:40,G_SX,19637.75,7,274785,-152.18,-0.06,9.66,0.00,-147.84,-0.05,-2771.32,-5.54,1
209,Entry short,2024-09-02 09:35,G_S,19627.5,7,274785,-152.18,-0.06,9.66,0.00,-147.84,-0.05,-2771.32,-5.54,1
210,Exit short,2024-09-13 09:40,G_SX,19490.25,3,116823,-122.22,-0.10,94.14,0.08,-120.36,-0.10,-2893.54,-5.79,1
210,Entry short,2024-09-13 09:35,G_S,19470.5,3,116823,-122.22,-0.10,94.14,0.08,-120.36,-0.10,-2893.54,-5.79,1
211,Exit short,2024-09-17 09:40,G_SX,19799.5,3,118678.5,-122.22,-0.10,68.64,0.06,-120.36,-0.10,-3015.76,-6.03,1
211,Entry short,2024-09-17 09:35,G_S,19779.75,3,118678.5,-122.22,-0.10,68.64,0.06,-120.36,-0.10,-3015.76,-6.03,1
212,Exit short,2024-09-18 09:40,G_SX,19695.25,4,157436,-130.96,-0.08,57.52,0.04,-128.48,-0.08,-3146.72,-6.29,1
212,Entry short,2024-09-18 09:35,G_S,19679.5,4,157436,-130.96,-0.08,57.52,0.04,-128.48,-0.08,-3146.72,-6.29,1
213,Exit short,2024-09-19 09:40,G_SX,20070.5,3,120301.5,-125.22,-0.10,25.14,0.02,-123.36,-0.10,-3271.94,-6.54,1
213,Entry short,2024-09-19 09:35,G_S,20050.25,3,120301.5,-125.22,-0.10,25.14,0.02,-123.36,-0.10,-3271.94,-6.54,1
214,Exit short,2024-09-20 09:50,G_SX,20072.5,4,160426,-158.96,-0.10,167.52,0.10,-156.48,-0.10,-3430.9,-6.86,3
214,Entry short,2024-09-20 09:35,G_S,20053.25,4,160426,-158.96,-0.10,167.52,0.10,-156.48,-0.10,-3430.9,-6.86,3
215,Exit long,2024-09-23 09:45,G_LX,20078.25,4,160406,215.04,0.13,217.52,0.14,-142.48,-0.09,-3215.86,-6.43,2
215,Entry long,2024-09-23 09:35,G_L,20050.75,4,160406,215.04,0.13,217.52,0.14,-142.48,-0.09,-3215.86,-6.43,2
216,Exit short,2024-09-24 09:50,G_SX,20093.25,4,160948,197.04,0.12,199.52,0.12,-48.48,-0.03,-3018.82,-6.04,3
216,Entry short,2024-09-24 09:35,G_S,20118.5,4,160948,197.04,0.12,199.52,0.12,-48.48,-0.03,-3018.82,-6.04,3
217,Exit short,2024-09-25 09:40,G_SX,20166.25,5,201865,196.3,0.10,199.4,0.10,-33.1,-0.02,-2822.52,-5.65,1
217,Entry short,2024-09-25 09:35,G_S,20186.5,5,201865,196.3,0.10,199.4,0.10,-33.1,-0.02,-2822.52,-5.65,1
218,Exit long,2024-09-30 09:55,G_LX,20222.5,3,121453.5,-122.22,-0.10,128.64,0.11,-120.36,-0.10,-2944.74,-5.89,4
218,Entry long,2024-09-30 09:35,G_L,20242.25,3,121453.5,-122.22,-0.10,128.64,0.11,-120.36,-0.10,-2944.74,-5.89,4
219,Exit short,2024-10-07 09:40,G_SX,20122,4,161178,197.04,0.12,199.52,0.12,-90.48,-0.06,-2747.7,-5.50,1
219,Entry short,2024-10-07 09:35,G_S,20147.25,4,161178,197.04,0.12,199.52,0.12,-90.48,-0.06,-2747.7,-5.50,1
220,Exit long,2024-10-08 09:50,G_LX,20110.75,4,160684,197.04,0.12,199.52,0.12,-108.48,-0.07,-2550.66,-5.10,3
220,Entry long,2024-10-08 09:35,G_L,20085.5,4,160684,197.04,0.12,199.52,0.12,-108.48,-0.07,-2550.66,-5.10,3
221,Exit short,2024-10-09 09:40,G_SX,20284.75,4,162150,-132.96,-0.08,0,0.00,-130.48,-0.08,-2683.62,-5.37,1
221,Entry short,2024-10-09 09:35,G_S,20268.75,4,162150,-132.96,-0.08,0,0.00,-130.48,-0.08,-2683.62,-5.37,1
222,Exit long,2024-10-11 09:40,G_LX,20344.25,4,162552,197.04,0.12,199.52,0.12,-48.48,-0.03,-2486.58,-4.97,1
222,Entry long,2024-10-11 09:35,G_L,20319,4,162552,197.04,0.12,199.52,0.12,-48.48,-0.03,-2486.58,-4.97,1
223,Exit short,2024-10-14 09:40,G_SX,20596,6,246999,-160.44,-0.06,47.28,0.02,-156.72,-0.06,-2647.02,-5.29,1
