Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
244,Entry short,2024-12-23 14:30,L_S,21752.75,3,130516.5,-23.22,-0.02,517.14,0.40,-88.86,-0.07,-3923.06,-7.85,17
245,Exit long,2024-12-27 15:10,L_LX,21635.5,2,86664,-124.48,-0.14,200.76,0.23,-123.24,-0.14,-4047.54,-8.10,8
245,Entry long,2024-12-27 14:30,L_L,21666,2,86664,-124.48,-0.14,200.76,0.23,-123.24,-0.14,-4047.54,-8.10,8
246,Exit short,2024-12-30 15:55,L_SX,21408.5,2,86063,426.52,0.50,427.76,0.50,-117.24,-0.14,-3621.02,-7.24,17
246,Entry short,2024-12-30 14:30,L_S,21515.75,2,86063,426.52,0.50,427.76,0.50,-117.24,-0.14,-3621.02,-7.24,17
247,Exit long,2024-12-31 15:55,flat 15:55,21220.5,2,84782,97.52,0.12,480.76,0.57,-56.24,-0.07,-3523.5,-7.05,17
247,Entry long,2024-12-31 14:30,L_L,21195.5,2,84782,97.52,0.12,480.76,0.57,-56.24,-0.07,-3523.5,-7.05,17
248,Exit short,2025-01-03 15:55,flat 15:55,21508.5,3,129249,194.28,0.15,398.64,0.31,-108.36,-0.08,-3329.22,-6.66,17
248,Entry short,2025-01-03 14:30,L_S,21541.5,3,129249,194.28,0.15,398.64,0.31,-108.36,-0.08,-3329.22,-6.66,17
249,Exit long,2025-01-07 14:40,L_LX,21414,2,85765,-111.48,-0.13,15.76,0.02,-110.24,-0.13,-3440.7,-6.88,2
249,Entry long,2025-01-07 14:30,L_L,21441.25,2,85765,-111.48,-0.13,15.76,0.02,-110.24,-0.13,-3440.7,-6.88,2
250,Exit long,2025-01-10 15:10,L_LX,21029.25,1,42136.5,-79.24,-0.19,68.38,0.16,-78.62,-0.19,-3519.94,-7.04,8
250,Entry long,2025-01-10 14:30,L_L,21068.25,1,42136.5,-79.24,-0.19,68.38,0.16,-78.62,-0.19,-3519.94,-7.04,8
251,Exit short,2025-01-13 14:40,L_SX,20922.25,2,83556,-135.48,-0.16,66.76,0.08,-134.24,-0.16,-3655.42,-7.31,2
251,Entry short,2025-01-13 14:30,L_S,20889,2,83556,-135.48,-0.16,66.76,0.08,-134.24,-0.16,-3655.42,-7.31,2
252,Exit short,2025-01-15 15:10,L_SX,21439,3,128506.5,-131.22,-0.10,85.14,0.07,-129.36,-0.10,-3786.64,-7.57,8
252,Entry short,2025-01-15 14:30,L_S,21417.75,3,128506.5,-131.22,-0.10,85.14,0.07,-129.36,-0.10,-3786.64,-7.57,8
253,Exit long,2025-01-16 15:35,L_LX,21313,2,85373,-123.48,-0.14,208.76,0.24,-122.24,-0.14,-3910.12,-7.82,13
253,Entry long,2025-01-16 14:30,L_L,21343.25,2,85373,-123.48,-0.14,208.76,0.24,-122.24,-0.14,-3910.12,-7.82,13
254,Exit short,2025-01-22 14:45,L_SX,22030.75,4,176118,-132.96,-0.08,67.52,0.04,-130.48,-0.07,-4043.08,-8.09,3
254,Entry short,2025-01-22 14:30,L_S,22014.75,4,176118,-132.96,-0.08,67.52,0.04,-130.48,-0.07,-4043.08,-8.09,3
255,Exit short,2025-01-23 15:10,L_SX,21967.25,4,175608,-134.96,-0.08,87.52,0.05,-132.48,-0.08,-4178.04,-8.36,8
255,Entry short,2025-01-23 14:30,L_S,21951,4,175608,-134.96,-0.08,87.52,0.05,-132.48,-0.08,-4178.04,-8.36,8
256,Exit long,2025-01-24 15:55,flat 15:55,21908.25,3,131194.5,251.28,0.19,320.64,0.24,-52.86,-0.04,-3926.76,-7.85,17
256,Entry long,2025-01-24 14:30,L_L,21865.75,3,131194.5,251.28,0.19,320.64,0.24,-52.86,-0.04,-3926.76,-7.85,17
257,Exit short,2025-01-28 14:40,L_SX,21594.75,3,129435,-137.22,-0.11,5.64,0.00,-135.36,-0.10,-4063.98,-8.13,2
257,Entry short,2025-01-28 14:30,L_S,21572.5,3,129435,-137.22,-0.11,5.64,0.00,-135.36,-0.10,-4063.98,-8.13,2
258,Exit short,2025-02-03 15:55,flat 15:55,21407,2,85990,359.52,0.42,393.76,0.46,-67.24,-0.08,-3704.46,-7.41,17
258,Entry short,2025-02-03 14:30,L_S,21497.5,2,85990,359.52,0.42,393.76,0.46,-67.24,-0.08,-3704.46,-7.41,17
259,Exit short,2025-02-04 15:50,L_SX,21684.75,3,129985.5,-126.72,-0.10,329.64,0.25,-124.86,-0.10,-3831.18,-7.66,16
259,Entry short,2025-02-04 14:30,L_S,21664.25,3,129985.5,-126.72,-0.10,329.64,0.25,-124.86,-0.10,-3831.18,-7.66,16
260,Exit short,2025-02-05 15:15,L_SX,21734.5,4,173728,-152.96,-0.09,105.52,0.06,-150.48,-0.09,-3984.14,-7.97,9
260,Entry short,2025-02-05 14:30,L_S,21716,4,173728,-152.96,-0.09,105.52,0.06,-150.48,-0.09,-3984.14,-7.97,9
261,Exit long,2025-02-07 15:10,L_LX,21562.75,2,86386,-137.48,-0.16,112.76,0.13,-136.24,-0.16,-4121.62,-8.24,8
261,Entry long,2025-02-07 14:30,L_L,21596.5,2,86386,-137.48,-0.16,112.76,0.13,-136.24,-0.16,-4121.62,-8.24,8
262,Exit short,2025-02-10 15:55,flat 15:55,21843.25,5,218700,261.3,0.12,386.9,0.18,-63.1,-0.03,-3860.32,-7.72,17
262,Entry short,2025-02-10 14:30,L_S,21870,5,218700,261.3,0.12,386.9,0.18,-63.1,-0.03,-3860.32,-7.72,17
263,Exit short,2025-02-11 14:40,L_SX,21818.75,4,174408,-146.96,-0.08,29.52,0.02,-144.48,-0.08,-4007.28,-8.01,2
263,Entry short,2025-02-11 14:30,L_S,21801,4,174408,-146.96,-0.08,29.52,0.02,-144.48,-0.08,-4007.28,-8.01,2
