Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
49,Entry long,2024-09-18 10:15,Long,19664.5,10,393290,-17.4,0.00,103.8,0.03,-66.2,-0.02,-2208.04,-4.42,1
50,Exit long,2024-09-20 10:10,L-X,19981.75,10,400025,-402.4,-0.10,23.8,0.01,-396.2,-0.10,-2610.44,-5.22,0
50,Entry long,2024-09-20 10:10,Long,20001.25,10,400025,-402.4,-0.10,23.8,0.01,-396.2,-0.10,-2610.44,-5.22,0
51,Exit short,2024-10-02 10:25,S-X,20004.75,10,399945,-162.4,-0.04,93.8,0.02,-211.2,-0.05,-2772.84,-5.55,0
51,Entry short,2024-10-02 10:25,Short,19997.25,10,399945,-162.4,-0.04,93.8,0.02,-211.2,-0.05,-2772.84,-5.55,0
52,Exit long,2024-10-04 10:05,L-X,20066,17,682626.5,-403.58,-0.06,0,0.00,-393.04,-0.06,-3176.42,-6.35,0
52,Entry long,2024-10-04 10:05,Long,20077.25,17,682626.5,-403.58,-0.06,0,0.00,-393.04,-0.06,-3176.42,-6.35,0
53,Exit short,2024-10-18 11:30,S-X,20514.25,17,697476,-29.58,0.00,99.96,0.01,-95.54,-0.01,-3206,-6.41,1
53,Entry short,2024-10-18 11:25,Short,20514,17,697476,-29.58,0.00,99.96,0.01,-95.54,-0.01,-3206,-6.41,1
54,Exit short,2024-10-29 10:45,S-X,20588.25,11,452936,-19.14,0.00,493.68,0.11,-127.82,-0.03,-3225.14,-6.45,2
54,Entry short,2024-10-29 10:35,Short,20588,11,452936,-19.14,0.00,493.68,0.11,-127.82,-0.03,-3225.14,-6.45,2
55,Exit short,2024-11-01 10:05,S-X,20185.25,10,403315,-402.4,-0.10,0,0.00,-396.2,-0.10,-3627.54,-7.26,0
55,Entry short,2024-11-01 10:05,Short,20165.75,10,403315,-402.4,-0.10,0,0.00,-396.2,-0.10,-3627.54,-7.26,0
56,Exit short,2024-11-21 11:20,S-X,20743,12,497634,-212.88,-0.04,0,0.00,-235.44,-0.05,-3840.42,-7.68,0
56,Entry short,2024-11-21 11:20,Short,20734.75,12,497634,-212.88,-0.04,0,0.00,-235.44,-0.05,-3840.42,-7.68,0
