Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
209,Entry short,2025-07-07 10:25,P_S,22937.25,1,45874.5,62.26,0.14,62.88,0.14,-5.12,-0.01,-1168.04,-2.34,5
210,Exit short,2025-07-07 11:45,P_SX,22904,4,183350,113.04,0.06,115.52,0.06,-74.48,-0.04,-1055,-2.11,3
210,Entry short,2025-07-07 11:30,P_S,22918.75,4,183350,113.04,0.06,115.52,0.06,-74.48,-0.04,-1055,-2.11,3
211,Exit short,2025-07-07 13:30,P_SX,22911.75,1,45771,-53.74,-0.12,37.88,0.08,-53.12,-0.12,-1108.74,-2.22,2
211,Entry short,2025-07-07 13:20,P_S,22885.5,1,45771,-53.74,-0.12,37.88,0.08,-53.12,-0.12,-1108.74,-2.22,2
212,Exit short,2025-07-08 11:15,P_SX,22885,3,137409,95.28,0.07,97.14,0.07,-25.86,-0.02,-1013.46,-2.03,1
212,Entry short,2025-07-08 11:10,P_S,22901.5,3,137409,95.28,0.07,97.14,0.07,-25.86,-0.02,-1013.46,-2.03,1
213,Exit short,2025-07-09 12:25,P_SX,22976.5,4,183716,-100.96,-0.05,37.52,0.02,-98.48,-0.05,-1114.42,-2.23,1
213,Entry short,2025-07-09 12:20,P_S,22964.5,4,183716,-100.96,-0.05,37.52,0.02,-98.48,-0.05,-1114.42,-2.23,1
214,Exit short,2025-07-16 10:50,P_SX,23031.25,1,46009.5,-54.24,-0.12,31.88,0.07,-53.62,-0.12,-1168.66,-2.34,3
214,Entry short,2025-07-16 10:35,P_S,23004.75,1,46009.5,-54.24,-0.12,31.88,0.07,-53.62,-0.12,-1168.66,-2.34,3
215,Exit short,2025-07-22 11:15,P_SX,23197.75,3,139293,102.78,0.07,104.64,0.08,-73.86,-0.05,-1065.88,-2.13,3
215,Entry short,2025-07-22 11:00,P_S,23215.5,3,139293,102.78,0.07,104.64,0.08,-73.86,-0.05,-1065.88,-2.13,3
216,Exit long,2025-07-23 11:20,P_LX,23210.25,4,185576,101.04,0.05,103.52,0.06,-32.48,-0.02,-964.84,-1.93,1
216,Entry long,2025-07-23 11:15,P_L,23197,4,185576,101.04,0.05,103.52,0.06,-32.48,-0.02,-964.84,-1.93,1
217,Exit long,2025-07-25 14:00,P_LX,23431.5,3,140680.5,-95.22,-0.07,49.14,0.03,-93.36,-0.07,-1060.06,-2.12,8
217,Entry long,2025-07-25 13:20,P_L,23446.75,3,140680.5,-95.22,-0.07,49.14,0.03,-93.36,-0.07,-1060.06,-2.12,8
218,Exit short,2025-07-28 13:40,P_SX,23484.75,10,469585,-122.4,-0.03,0,0.00,-116.2,-0.02,-1182.46,-2.36,1
218,Entry short,2025-07-28 13:35,P_S,23479.25,10,469585,-122.4,-0.03,0,0.00,-116.2,-0.02,-1182.46,-2.36,1
219,Exit long,2025-07-28 13:45,P_LX,23476,7,328769,-113.68,-0.03,34.16,0.01,-109.34,-0.03,-1296.14,-2.59,1
219,Entry long,2025-07-28 13:40,P_L,23483.5,7,328769,-113.68,-0.03,34.16,0.01,-109.34,-0.03,-1296.14,-2.59,1
220,Exit short,2025-07-28 14:00,P_SX,23458.75,4,187792,117.04,0.06,119.52,0.06,-38.48,-0.02,-1179.1,-2.36,3
220,Entry short,2025-07-28 13:45,P_S,23474,4,187792,117.04,0.06,119.52,0.06,-38.48,-0.02,-1179.1,-2.36,3
221,Exit short,2025-07-31 12:05,P_SX,23593.75,3,141463.5,-102.72,-0.07,28.14,0.02,-100.86,-0.07,-1281.82,-2.56,1
221,Entry short,2025-07-31 12:00,P_S,23577.25,3,141463.5,-102.72,-0.07,28.14,0.02,-100.86,-0.07,-1281.82,-2.56,1
222,Exit long,2025-07-31 12:45,P_LX,23572,2,94378,-92.48,-0.10,88.76,0.09,-91.24,-0.10,-1374.3,-2.75,8
222,Entry long,2025-07-31 12:05,P_L,23594.5,2,94378,-92.48,-0.10,88.76,0.09,-91.24,-0.10,-1374.3,-2.75,8
223,Exit short,2025-07-31 13:00,P_SX,23546,1,47156,62.76,0.13,63.38,0.13,-8.62,-0.02,-1311.54,-2.62,3
223,Entry short,2025-07-31 12:45,P_S,23578,1,47156,62.76,0.13,63.38,0.13,-8.62,-0.02,-1311.54,-2.62,3
224,Exit long,2025-08-04 11:50,P_LX,23234.5,2,92840,95.52,0.10,96.76,0.10,-48.24,-0.05,-1216.02,-2.43,6
224,Entry long,2025-08-04 11:20,P_L,23210,2,92840,95.52,0.10,96.76,0.10,-48.24,-0.05,-1216.02,-2.43,6
225,Exit short,2025-08-05 13:20,P_SX,23196.25,3,139080,-101.22,-0.07,80.64,0.06,-99.36,-0.07,-1317.24,-2.63,5
225,Entry short,2025-08-05 12:55,P_S,23180,3,139080,-101.22,-0.07,80.64,0.06,-99.36,-0.07,-1317.24,-2.63,5
226,Exit short,2025-08-19 10:25,P_SX,23681.25,2,94828,100.52,0.11,101.76,0.11,-19.24,-0.02,-1216.72,-2.43,3
226,Entry short,2025-08-19 10:10,P_S,23707,2,94828,100.52,0.11,101.76,0.11,-19.24,-0.02,-1216.72,-2.43,3
227,Exit short,2025-08-19 15:00,P_SX,23440.25,1,46954,72.26,0.15,72.88,0.16,-15.62,-0.03,-1144.46,-2.29,10
227,Entry short,2025-08-19 14:10,P_S,23477,1,46954,72.26,0.15,72.88,0.16,-15.62,-0.03,-1144.46,-2.29,10
228,Exit long,2025-08-22 12:10,P_LX,23564.75,2,94354,-97.48,-0.10,0.76,0.00,-96.24,-0.10,-1241.94,-2.48,2
228,Entry long,2025-08-22 12:00,P_L,23588.5,2,94354,-97.48,-0.10,0.76,0.00,-96.24,-0.10,-1241.94,-2.48,2
229,Exit short,2025-08-29 12:35,P_SX,23478.75,2,93816,-101.48,-0.11,0.76,0.00,-100.24,-0.11,-1343.42,-2.69,2
229,Entry short,2025-08-29 12:25,P_S,23454,2,93816,-101.48,-0.11,0.76,0.00,-100.24,-0.11,-1343.42,-2.69,2
230,Exit long,2025-08-29 14:20,P_LX,23442,2,93853,-87.48,-0.09,14.76,0.02,-86.24,-0.09,-1430.9,-2.86,3
230,Entry long,2025-08-29 14:05,P_L,23463.25,2,93853,-87.48,-0.09,14.76,0.02,-86.24,-0.09,-1430.9,-2.86,3
231,Exit short,2025-09-02 12:50,P_SX,23104.75,2,92338,-83.48,-0.09,10.76,0.01,-82.24,-0.09,-1514.38,-3.03,1
231,Entry short,2025-09-02 12:45,P_S,23084.5,2,92338,-83.48,-0.09,10.76,0.01,-82.24,-0.09,-1514.38,-3.03,1
232,Exit short,2025-09-05 12:20,P_SX,23618.5,2,94562,85.52,0.09,86.76,0.09,-42.24,-0.04,-1428.86,-2.86,1
232,Entry short,2025-09-05 12:15,P_S,23640.5,2,94562,85.52,0.09,86.76,0.09,-42.24,-0.04,-1428.86,-2.86,1
233,Exit short,2025-09-05 12:45,P_SX,23651,1,47241,-62.24,-0.13,48.88,0.10,-61.62,-0.13,-1491.1,-2.98,4
233,Entry short,2025-09-05 12:25,P_S,23620.5,1,47241,-62.24,-0.13,48.88,0.10,-61.62,-0.13,-1491.1,-2.98,4
234,Exit short,2025-09-10 10:20,P_SX,23977,2,95816,-94.48,-0.10,29.76,0.03,-93.24,-0.10,-1585.58,-3.17,3
234,Entry short,2025-09-10 10:05,P_S,23954,2,95816,-94.48,-0.10,29.76,0.03,-93.24,-0.10,-1585.58,-3.17,3
235,Exit short,2025-09-15 13:55,P_SX,24280.5,3,145594.5,-92.22,-0.06,100.14,0.07,-90.36,-0.06,-1677.8,-3.36,9
235,Entry short,2025-09-15 13:10,P_S,24265.75,3,145594.5,-92.22,-0.06,100.14,0.07,-90.36,-0.06,-1677.8,-3.36,9
236,Exit short,2025-09-16 12:35,P_SX,24511.75,6,294252,103.56,0.04,107.28,0.04,-12.72,0.00,-1574.24,-3.15,1
236,Entry short,2025-09-16 12:30,P_S,24521,6,294252,103.56,0.04,107.28,0.04,-12.72,0.00,-1574.24,-3.15,1
237,Exit long,2025-09-16 13:20,P_LX,24544.75,3,147145.5,119.28,0.08,121.14,0.08,-70.86,-0.05,-1454.96,-2.91,9
237,Entry long,2025-09-16 12:35,P_L,24524.25,3,147145.5,119.28,0.08,121.14,0.08,-70.86,-0.05,-1454.96,-2.91,9
238,Exit short,2025-09-17 13:30,P_SX,24422,2,97594,-96.48,-0.10,93.76,0.10,-95.24,-0.10,-1551.44,-3.10,12
238,Entry short,2025-09-17 12:30,P_S,24398.5,2,97594,-96.48,-0.10,93.76,0.10,-95.24,-0.10,-1551.44,-3.10,12
239,Exit long,2025-09-19 10:40,P_LX,24754.25,1,49565,-57.74,-0.12,34.38,0.07,-57.12,-0.12,-1609.18,-3.22,4
239,Entry long,2025-09-19 10:20,P_L,24782.5,1,49565,-57.74,-0.12,34.38,0.07,-57.12,-0.12,-1609.18,-3.22,4
240,Exit long,2025-09-26 11:55,P_LX,24586.75,2,98427,-82.48,-0.08,36.76,0.04,-81.24,-0.08,-1691.66,-3.38,3
240,Entry long,2025-09-26 11:40,P_L,24606.75,2,98427,-82.48,-0.08,36.76,0.04,-81.24,-0.08,-1691.66,-3.38,3
241,Exit long,2025-09-26 14:25,P_LX,24725.75,1,49384.5,65.76,0.13,66.38,0.13,-42.12,-0.09,-1625.9,-3.25,6
241,Entry long,2025-09-26 13:55,P_L,24692.25,1,49384.5,65.76,0.13,66.38,0.13,-42.12,-0.09,-1625.9,-3.25,6
242,Exit long,2025-10-02 14:25,P_LX,25114,1,50156,70.76,0.14,71.38,0.14,-38.12,-0.08,-1555.14,-3.11,19
242,Entry long,2025-10-02 12:50,P_L,25078,1,50156,70.76,0.14,71.38,0.14,-38.12,-0.08,-1555.14,-3.11,19
243,Exit short,2025-10-07 13:35,P_SX,25032.5,3,150301.5,102.78,0.07,104.64,0.07,-9.36,-0.01,-1452.36,-2.90,2
243,Entry short,2025-10-07 13:25,P_S,25050.25,3,150301.5,102.78,0.07,104.64,0.07,-9.36,-0.01,-1452.36,-2.90,2
244,Exit short,2025-10-07 14:35,P_SX,25047,3,150201,-84.72,-0.06,34.14,0.02,-82.86,-0.06,-1537.08,-3.07,2
244,Entry short,2025-10-07 14:25,P_S,25033.5,3,150201,-84.72,-0.06,34.14,0.02,-82.86,-0.06,-1537.08,-3.07,2
245,Exit long,2025-10-08 13:45,P_LX,25273.5,2,101006,85.52,0.08,86.76,0.09,-48.24,-0.05,-1451.56,-2.90,10
245,Entry long,2025-10-08 12:55,P_L,25251.5,2,101006,85.52,0.08,86.76,0.09,-48.24,-0.05,-1451.56,-2.90,10
246,Exit short,2025-10-09 11:15,P_SX,25266.75,5,252565,-108.7,-0.04,0,0.00,-105.6,-0.04,-1560.26,-3.12,1
246,Entry short,2025-10-09 11:10,P_S,25256.5,5,252565,-108.7,-0.04,0,0.00,-105.6,-0.04,-1560.26,-3.12,1
247,Exit long,2025-10-09 12:40,P_LX,25245,4,202054,-98.96,-0.05,37.52,0.02,-96.48,-0.05,-1659.22,-3.32,2
247,Entry long,2025-10-09 12:30,P_L,25256.75,4,202054,-98.96,-0.05,37.52,0.02,-96.48,-0.05,-1659.22,-3.32,2
